date,day_of_week,month,is_weekend,is_flu_season,is_monsoon_season,is_holiday,ward,ward_capacity,admissions,occupancy_rate,risk_level
2024-11-18,0,11,0,0,0,0,Maternity,9,5,0.618,medium
2024-11-18,0,11,0,0,0,0,Orthopedics,8,6,0.748,medium
2024-11-19,1,11,0,0,0,0,General,26,17,0.553,low
2024-11-19,1,11,0,0,0,0,ICU,7,3,0.524,low
2024-11-19,1,11,0,0,0,0,Pediatrics,12,6,0.509,low
2024-11-19,1,11,0,0,0,0,Maternity,9,7,0.715,medium
2024-11-19,1,11,0,0,0,0,Orthopedics,8,5,0.672,medium
2024-11-20,2,11,0,0,0,0,General,26,18,0.836,medium
2024-11-20,2,11,0,0,0,0,ICU,7,3,0.482,low
2024-11-20,2,11,0,0,0,0,Pediatrics,12,8,0.705,medium
2024-11-20,2,11,0,0,0,0,Maternity,9,6,0.63,medium
2024-11-20,2,11,0,0,0,0,Orthopedics,8,5,0.532,low
2024-11-21,3,11,0,0,0,0,General,26,20,0.784,medium
2024-11-21,3,11,0,0,0,0,ICU,7,4,0.624,medium
2024-11-21,3,11,0,0,0,0,Pediatrics,12,8,0.674,medium
2024-11-21,3,11,0,0,0,0,Maternity,9,5,0.52,low
2024-11-21,3,11,0,0,0,0,Orthopedics,8,6,0.822,medium
2024-11-22,4,11,0,0,0,0,General,26,17,0.656,medium
2024-11-22,4,11,0,0,0,0,ICU,7,3,0.487,low
2024-11-22,4,11,0,0,0,0,Pediatrics,12,9,0.847,medium
2024-11-22,4,11,0,0,0,0,Maternity,9,5,0.537,low
2024-11-22,4,11,0,0,0,0,Orthopedics,8,5,0.657,medium
2024-11-23,5,11,1,0,0,0,General,26,13,0.456,low
2024-11-23,5,11,1,0,0,0,ICU,7,5,0.75,medium
2024-11-23,5,11,1,0,0,0,Pediatrics,12,5,0.484,low
2024-11-23,5,11,1,0,0,0,Maternity,9,5,0.562,low
2024-11-23,5,11,1,0,0,0,Orthopedics,8,4,0.528,low
2024-11-24,6,11,1,0,0,0,General,26,12,0.463,low
2024-11-24,6,11,1,0,0,0,ICU,7,3,0.472,low
2024-11-24,6,11,1,0,0,0,Pediatrics,12,5,0.492,low
2024-11-24,6,11,1,0,0,0,Maternity,9,4,0.434,low
2024-11-24,6,11,1,0,0,0,Orthopedics,8,3,0.361,low
2024-11-25,0,11,0,0,0,0,General,26,22,0.722,medium
2024-11-25,0,11,0,0,0,0,ICU,7,5,0.731,medium
2024-11-25,0,11,0,0,0,0,Pediatrics,12,7,0.53,low
2024-11-25,0,11,0,0,0,0,Maternity,9,8,0.842,medium
2024-11-25,0,11,0,0,0,0,Orthopedics,8,4,0.557,low
2024-11-26,1,11,0,0,0,1,General,26,21,0.761,medium
2024-11-26,1,11,0,0,0,1,ICU,7,5,0.663,medium
2024-11-26,1,11,0,0,0,1,Pediatrics,12,10,0.886,high
2024-11-26,1,11,0,0,0,1,Maternity,9,5,0.574,low
2024-11-26,1,11,0,0,0,1,Orthopedics,8,4,0.5,low
2024-11-27,2,11,0,0,0,0,General,26,15,0.599,low
2024-11-27,2,11,0,0,0,0,ICU,7,5,0.664,medium
2024-11-27,2,11,0,0,0,0,Pediatrics,12,8,0.687,medium
2024-11-27,2,11,0,0,0,0,Maternity,9,6,0.618,medium
2024-11-27,2,11,0,0,0,0,Orthopedics,8,6,0.866,high
2024-11-28,3,11,0,0,0,0,General,26,19,0.686,medium
2024-11-28,3,11,0,0,0,0,ICU,7,3,0.441,low
2024-11-28,3,11,0,0,0,0,Pediatrics,12,9,0.774,medium
2024-11-28,3,11,0,0,0,0,Maternity,9,6,0.637,medium
2024-11-28,3,11,0,0,0,0,Orthopedics,8,4,0.542,low
2024-11-29,4,11,0,0,0,0,General,26,20,0.692,medium
2024-11-29,4,11,0,0,0,0,ICU,7,5,0.743,medium
2024-11-29,4,11,0,0,0,0,Pediatrics,12,10,0.766,medium
2024-11-29,4,11,0,0,0,0,Maternity,9,5,0.548,low
2024-11-29,4,11,0,0,0,0,Orthopedics,8,5,0.715,medium
2024-11-30,5,11,1,0,0,0,General,26,15,0.565,low
2024-11-30,5,11,1,0,0,0,ICU,7,4,0.633,medium
2024-11-30,5,11,1,0,0,0,Pediatrics,12,5,0.498,low
2024-11-30,5,11,1,0,0,0,Maternity,9,4,0.524,low
2024-11-30,5,11,1,0,0,0,Orthopedics,8,4,0.493,low
2024-12-01,6,12,1,1,0,1,General,26,21,0.791,medium
2024-12-01,6,12,1,1,0,1,ICU,7,7,1.0,high
2024-12-01,6,12,1,1,0,1,Pediatrics,12,10,0.825,medium
2024-12-01,6,12,1,1,0,1,Maternity,9,4,0.338,low
2024-12-01,6,12,1,1,0,1,Orthopedics,8,3,0.326,low
2024-12-02,0,12,0,1,0,0,General,26,22,0.762,medium
2024-12-02,0,12,0,1,0,0,ICU,7,4,0.504,low
2024-12-02,0,12,0,1,0,0,Pediatrics,12,12,1.0,high
2024-12-02,0,12,0,1,0,0,Maternity,9,6,0.676,medium
2024-12-02,0,12,0,1,0,0,Orthopedics,8,6,0.757,medium
2024-12-03,1,12,0,1,0,0,General,26,27,0.979,high
2024-12-03,1,12,0,1,0,0,ICU,7,6,0.948,high
2024-12-03,1,12,0,1,0,0,Pediatrics,12,10,0.782,medium
2024-12-03,1,12,0,1,0,0,Maternity,9,6,0.618,medium
2024-12-03,1,12,0,1,0,0,Orthopedics,8,6,0.714,medium
2024-12-04,2,12,0,1,0,0,General,26,36,1.0,high
2024-12-04,2,12,0,1,0,0,ICU,7,5,0.766,medium
2024-12-04,2,12,0,1,0,0,Pediatrics,12,15,1.0,high
2024-12-04,2,12,0,1,0,0,Maternity,9,6,0.671,medium
2024-12-04,2,12,0,1,0,0,Orthopedics,8,7,0.882,high
2024-12-05,3,12,0,1,0,0,General,26,21,0.768,medium
2024-12-05,3,12,0,1,0,0,ICU,7,5,0.711,medium
2024-12-05,3,12,0,1,0,0,Pediatrics,12,17,1.0,high
2024-12-05,3,12,0,1,0,0,Maternity,9,7,0.852,high
2024-12-05,3,12,0,1,0,0,Orthopedics,8,8,0.98,high
2024-12-06,4,12,0,1,0,0,General,26,29,1.0,high
2024-12-06,4,12,0,1,0,0,ICU,7,5,0.709,medium
2024-12-06,4,12,0,1,0,0,Pediatrics,12,14,1.0,high
2024-12-06,4,12,0,1,0,0,Maternity,9,7,0.784,medium
2024-12-06,4,12,0,1,0,0,Orthopedics,8,6,0.852,high
2024-12-07,5,12,1,1,0,0,General,26,18,0.672,medium
2024-12-07,5,12,1,1,0,0,ICU,7,8,1.0,high
2024-12-07,5,12,1,1,0,0,Pediatrics,12,9,0.743,medium
2024-12-07,5,12,1,1,0,0,Maternity,9,6,0.677,medium
2024-12-07,5,12,1,1,0,0,Orthopedics,8,4,0.473,low
2024-12-08,6,12,1,1,0,0,General,26,18,0.688,medium
2024-12-08,6,12,1,1,0,0,ICU,7,6,0.878,high
2024-12-08,6,12,1,1,0,0,Pediatrics,12,7,0.637,medium
2024-12-08,6,12,1,1,0,0,Maternity,9,5,0.625,medium
2024-12-08,6,12,1,1,0,0,Orthopedics,8,5,0.68,medium
2024-12-09,0,12,0,1,0,0,General,26,29,1.0,high
2024-12-09,0,12,0,1,0,0,ICU,7,6,0.852,high
2024-12-09,0,12,0,1,0,0,Pediatrics,12,18,1.0,high
2024-12-09,0,12,0,1,0,0,Maternity,9,7,0.714,medium
2024-12-09,0,12,0,1,0,0,Orthopedics,8,5,0.64,medium
2024-12-10,1,12,0,1,0,0,General,26,28,1.0,high
2024-12-10,1,12,0,1,0,0,ICU,7,5,0.794,medium
2024-12-10,1,12,0,1,0,0,Pediatrics,12,15,1.0,high
2024-12-10,1,12,0,1,0,0,Maternity,9,6,0.626,medium
2024-12-10,1,12,0,1,0,0,Orthopedics,8,6,0.729,medium
2024-12-11,2,12,0,1,0,0,General,26,25,0.899,high
2024-12-11,2,12,0,1,0,0,ICU,7,5,0.686,medium
2024-12-11,2,12,0,1,0,0,Pediatrics,12,7,0.686,medium
2024-12-11,2,12,0,1,0,0,Maternity,9,8,0.87,high
2024-12-11,2,12,0,1,0,0,Orthopedics,8,6,0.691,medium
2024-12-12,3,12,0,1,0,0,General,26,34,1.0,high
2024-12-12,3,12,0,1,0,0,ICU,7,5,0.765,medium
2024-12-12,3,12,0,1,0,0,Pediatrics,12,14,1.0,high
2024-12-12,3,12,0,1,0,0,Maternity,9,6,0.673,medium
2024-12-12,3,12,0,1,0,0,Orthopedics,8,6,0.739,medium
2024-12-13,4,12,0,1,0,0,General,26,27,1.0,high
2024-12-13,4,12,0,1,0,0,ICU,7,5,0.661,medium
2024-12-13,4,12,0,1,0,0,Pediatrics,12,12,0.936,high
2024-12-13,4,12,0,1,0,0,Maternity,9,8,0.784,medium
2024-12-13,4,12,0,1,0,0,Orthopedics,8,7,0.944,high
2024-12-14,5,12,1,1,0,0,General,26,19,0.601,medium
2024-12-14,5,12,1,1,0,0,ICU,7,6,0.854,high
2024-12-14,5,12,1,1,0,0,Pediatrics,12,8,0.641,medium
2024-12-14,5,12,1,1,0,0,Maternity,9,6,0.7,medium
2024-12-14,5,12,1,1,0,0,Orthopedics,8,4,0.42,low
2024-12-15,6,12,1,1,0,1,General,26,21,0.797,medium
2024-12-15,6,12,1,1,0,1,ICU,7,7,0.973,high
2024-12-15,6,12,1,1,0,1,Pediatrics,12,12,1.0,high
2024-12-15,6,12,1,1,0,1,Maternity,9,4,0.442,low
2024-12-15,6,12,1,1,0,1,Orthopedics,8,3,0.357,low
2024-12-16,0,12,0,1,0,0,General,26,32,1.0,high
2024-12-16,0,12,0,1,0,0,ICU,7,5,0.717,medium
2024-12-16,0,12,0,1,0,0,Pediatrics,12,12,0.931,high
2024-12-16,0,12,0,1,0,0,Maternity,9,7,0.775,medium
2024-12-16,0,12,0,1,0,0,Orthopedics,8,6,0.723,medium
2024-12-17,1,12,0,1,0,0,General,26,32,1.0,high
2024-12-17,1,12,0,1,0,0,ICU,7,7,0.913,high
2024-12-17,1,12,0,1,0,0,Pediatrics,12,14,1.0,high
2024-12-17,1,12,0,1,0,0,Maternity,9,6,0.688,medium
2024-12-17,1,12,0,1,0,0,Orthopedics,8,7,0.764,medium
2024-12-18,2,12,0,1,0,0,General,26,29,0.991,high
2024-12-18,2,12,0,1,0,0,ICU,7,4,0.653,medium
2024-12-18,2,12,0,1,0,0,Pediatrics,12,12,0.941,high
2024-12-18,2,12,0,1,0,0,Maternity,9,6,0.77,medium
2024-12-18,2,12,0,1,0,0,Orthopedics,8,4,0.447,low
2024-12-19,3,12,0,1,0,0,General,26,33,1.0,high
2024-12-19,3,12,0,1,0,0,ICU,7,5,0.652,medium
2024-12-19,3,12,0,1,0,0,Pediatrics,12,17,1.0,high
2024-12-19,3,12,0,1,0,0,Maternity,9,7,0.737,medium
2024-12-19,3,12,0,1,0,0,Orthopedics,8,6,0.742,medium
2024-12-20,4,12,0,1,0,0,General,26,28,1.0,high
2024-12-20,4,12,0,1,0,0,ICU,7,6,0.803,medium
2024-12-20,4,12,0,1,0,0,Pediatrics,12,16,1.0,high
2024-12-20,4,12,0,1,0,0,Maternity,9,7,0.851,high
2024-12-20,4,12,0,1,0,0,Orthopedics,8,5,0.623,medium
2024-12-21,5,12,1,1,0,0,General,26,19,0.652,medium
2024-12-21,5,12,1,1,0,0,ICU,7,6,0.983,high
2024-12-21,5,12,1,1,0,0,Pediatrics,12,7,0.582,low
2024-12-21,5,12,1,1,0,0,Maternity,9,5,0.562,low
2024-12-21,5,12,1,1,0,0,Orthopedics,8,4,0.435,low
2024-12-22,6,12,1,1,0,0,General,26,21,0.77,medium
2024-12-22,6,12,1,1,0,0,ICU,7,4,0.631,medium
2024-12-22,6,12,1,1,0,0,Pediatrics,12,11,0.919,high
2024-12-22,6,12,1,1,0,0,Maternity,9,5,0.609,medium
2024-12-22,6,12,1,1,0,0,Orthopedics,8,5,0.67,medium
2024-12-23,0,12,0,1,0,0,General,26,26,1.0,high
2024-12-23,0,12,0,1,0,0,ICU,7,5,0.724,medium
2024-12-23,0,12,0,1,0,0,Pediatrics,12,11,0.931,high
2024-12-23,0,12,0,1,0,0,Maternity,9,6,0.635,medium
2024-12-23,0,12,0,1,0,0,Orthopedics,8,5,0.572,low
2024-12-24,1,12,0,1,0,0,General,26,36,1.0,high
2024-12-24,1,12,0,1,0,0,ICU,7,7,0.939,high
2024-12-24,1,12,0,1,0,0,Pediatrics,12,13,1.0,high
2024-12-24,1,12,0,1,0,0,Maternity,9,6,0.621,medium
2024-12-24,1,12,0,1,0,0,Orthopedics,8,7,0.855,high
2024-12-25,2,12,0,1,0,0,General,26,31,1.0,high
2024-12-25,2,12,0,1,0,0,ICU,7,7,0.926,high
2024-12-25,2,12,0,1,0,0,Pediatrics,12,16,1.0,high
2024-12-25,2,12,0,1,0,0,Maternity,9,6,0.717,medium
2024-12-25,2,12,0,1,0,0,Orthopedics,8,6,0.739,medium
2024-12-26,3,12,0,1,0,1,General,26,26,0.964,high
2024-12-26,3,12,0,1,0,1,ICU,7,7,1.0,high
2024-12-26,3,12,0,1,0,1,Pediatrics,12,16,1.0,high
2024-12-26,3,12,0,1,0,1,Maternity,9,4,0.499,low
2024-12-26,3,12,0,1,0,1,Orthopedics,8,3,0.354,low
2024-12-27,4,12,0,1,0,0,General,26,27,1.0,high
2024-12-27,4,12,0,1,0,0,ICU,7,5,0.734,medium
2024-12-27,4,12,0,1,0,0,Pediatrics,12,15,1.0,high
2024-12-27,4,12,0,1,0,0,Maternity,9,6,0.652,medium
2024-12-27,4,12,0,1,0,0,Orthopedics,8,7,0.92,high
2024-12-28,5,12,1,1,0,0,General,26,16,0.633,medium
2024-12-28,5,12,1,1,0,0,ICU,7,4,0.574,low
2024-12-28,5,12,1,1,0,0,Pediatrics,12,13,1.0,high
2024-12-28,5,12,1,1,0,0,Maternity,9,4,0.483,low
2024-12-28,5,12,1,1,0,0,Orthopedics,8,3,0.343,low
2024-12-29,6,12,1,1,0,0,General,26,22,0.814,medium
2024-12-29,6,12,1,1,0,0,ICU,7,6,0.894,high
2024-12-29,6,12,1,1,0,0,Pediatrics,12,11,0.93,high
2024-12-29,6,12,1,1,0,0,Maternity,9,5,0.574,low
2024-12-29,6,12,1,1,0,0,Orthopedics,8,4,0.523,low
2024-12-30,0,12,0,1,0,0,General,26,25,0.952,high
2024-12-30,0,12,0,1,0,0,ICU,7,4,0.57,low
2024-12-30,0,12,0,1,0,0,Pediatrics,12,12,0.944,high
2024-12-30,0,12,0,1,0,0,Maternity,9,7,0.788,medium
2024-12-30,0,12,0,1,0,0,Orthopedics,8,7,0.853,high
2024-12-31,1,12,0,1,0,0,General,26,29,1.0,high
2024-12-31,1,12,0,1,0,0,ICU,7,6,0.816,medium
2024-12-31,1,12,0,1,0,0,Pediatrics,12,13,1.0,high
2024-12-31,1,12,0,1,0,0,Maternity,9,7,0.673,medium
2024-12-31,1,12,0,1,0,0,Orthopedics,8,6,0.861,high
2025-01-01,2,1,0,1,0,1,General,26,28,1.0,high
2025-01-01,2,1,0,1,0,1,ICU,7,6,0.873,high
2025-01-01,2,1,0,1,0,1,Pediatrics,12,17,1.0,high
2025-01-01,2,1,0,1,0,1,Maternity,9,5,0.585,low
2025-01-01,2,1,0,1,0,1,Orthopedics,8,4,0.517,low
2025-01-02,3,1,0,1,0,0,General,26,31,1.0,high
2025-01-02,3,1,0,1,0,0,ICU,7,4,0.612,medium
2025-01-02,3,1,0,1,0,0,Pediatrics,12,13,1.0,high
2025-01-02,3,1,0,1,0,0,Maternity,9,7,0.77,medium
2025-01-02,3,1,0,1,0,0,Orthopedics,8,7,0.871,high
2025-01-03,4,1,0,1,0,0,General,26,22,0.826,medium
2025-01-03,4,1,0,1,0,0,ICU,7,5,0.776,medium
2025-01-03,4,1,0,1,0,0,Pediatrics,12,14,1.0,high
2025-01-03,4,1,0,1,0,0,Maternity,9,9,1.0,high
2025-01-03,4,1,0,1,0,0,Orthopedics,8,7,0.867,high
2025-01-04,5,1,1,1,0,0,General,26,22,0.888,high
2025-01-04,5,1,1,1,0,0,ICU,7,7,1.0,high
2025-01-04,5,1,1,1,0,0,Pediatrics,12,11,0.901,high
2025-01-04,5,1,1,1,0,0,Maternity,9,5,0.572,low
2025-01-04,5,1,1,1,0,0,Orthopedics,8,5,0.614,medium
2025-01-05,6,1,1,1,0,0,General,26,23,0.957,high
2025-01-05,6,1,1,1,0,0,ICU,7,5,0.672,medium
2025-01-05,6,1,1,1,0,0,Pediatrics,12,10,0.849,medium
2025-01-05,6,1,1,1,0,0,Maternity,9,5,0.623,medium
2025-01-05,6,1,1,1,0,0,Orthopedics,8,5,0.627,medium
2025-01-06,0,1,0,1,0,0,General,26,21,0.742,medium
2025-01-06,0,1,0,1,0,0,ICU,7,5,0.608,medium
2025-01-06,0,1,0,1,0,0,Pediatrics,12,15,1.0,high
2025-01-06,0,1,0,1,0,0,Maternity,9,10,1.0,high
2025-01-06,0,1,0,1,0,0,Orthopedics,8,6,0.745,medium
2025-01-07,1,1,0,1,0,0,General,26,31,1.0,high
2025-01-07,1,1,0,1,0,0,ICU,7,4,0.482,low
2025-01-07,1,1,0,1,0,0,Pediatrics,12,12,1.0,high
2025-01-07,1,1,0,1,0,0,Maternity,9,7,0.831,medium
2025-01-07,1,1,0,1,0,0,Orthopedics,8,5,0.509,low
2025-01-08,2,1,0,1,0,0,General,26,30,1.0,high
2025-01-08,2,1,0,1,0,0,ICU,7,4,0.579,low
2025-01-08,2,1,0,1,0,0,Pediatrics,12,15,1.0,high
2025-01-08,2,1,0,1,0,0,Maternity,9,6,0.659,medium
2025-01-08,2,1,0,1,0,0,Orthopedics,8,6,0.683,medium
2025-01-09,3,1,0,1,0,0,General,26,24,0.949,high
2025-01-09,3,1,0,1,0,0,ICU,7,5,0.723,medium
2025-01-09,3,1,0,1,0,0,Pediatrics,12,11,0.908,high
2025-01-09,3,1,0,1,0,0,Maternity,9,4,0.453,low
2025-01-09,3,1,0,1,0,0,Orthopedics,8,7,0.801,medium
2025-01-10,4,1,0,1,0,0,General,26,25,0.978,high
2025-01-10,4,1,0,1,0,0,ICU,7,6,0.835,medium
2025-01-10,4,1,0,1,0,0,Pediatrics,12,12,0.902,high
2025-01-10,4,1,0,1,0,0,Maternity,9,7,0.88,high
2025-01-10,4,1,0,1,0,0,Orthopedics,8,6,0.749,medium
2025-01-11,5,1,1,1,0,0,General,26,21,0.807,medium
2025-01-11,5,1,1,1,0,0,ICU,7,5,0.755,medium
2025-01-11,5,1,1,1,0,0,Pediatrics,12,10,0.834,medium
2025-01-11,5,1,1,1,0,0,Maternity,9,4,0.51,low
2025-01-11,5,1,1,1,0,0,Orthopedics,8,5,0.597,low
2025-01-12,6,1,1,1,0,0,General,26,23,0.86,high
2025-01-12,6,1,1,1,0,0,ICU,7,5,0.676,medium
2025-01-12,6,1,1,1,0,0,Pediatrics,12,7,0.607,medium
2025-01-12,6,1,1,1,0,0,Maternity,9,4,0.383,low
2025-01-12,6,1,1,1,0,0,Orthopedics,8,3,0.371,low
2025-01-13,0,1,0,1,0,0,General,26,26,0.984,high
2025-01-13,0,1,0,1,0,0,ICU,7,4,0.513,low
2025-01-13,0,1,0,1,0,0,Pediatrics,12,14,1.0,high
2025-01-13,0,1,0,1,0,0,Maternity,9,7,0.734,medium
2025-01-13,0,1,0,1,0,0,Orthopedics,8,6,0.815,medium
2025-01-14,1,1,0,1,0,0,General,26,29,1.0,high
2025-01-14,1,1,0,1,0,0,ICU,7,5,0.702,medium
2025-01-14,1,1,0,1,0,0,Pediatrics,12,13,1.0,high
2025-01-14,1,1,0,1,0,0,Maternity,9,6,0.677,medium
2025-01-14,1,1,0,1,0,0,Orthopedics,8,5,0.574,low
2025-01-15,2,1,0,1,0,1,General,26,24,0.843,medium
2025-01-15,2,1,0,1,0,1,ICU,7,5,0.722,medium
2025-01-15,2,1,0,1,0,1,Pediatrics,12,13,1.0,high
2025-01-15,2,1,0,1,0,1,Maternity,9,5,0.457,low
2025-01-15,2,1,0,1,0,1,Orthopedics,8,5,0.666,medium
2025-01-16,3,1,0,1,0,0,General,26,23,0.906,high
2025-01-16,3,1,0,1,0,0,ICU,7,5,0.719,medium
2025-01-16,3,1,0,1,0,0,Pediatrics,12,11,0.827,medium
2025-01-16,3,1,0,1,0,0,Maternity,9,6,0.66,medium
2025-01-16,3,1,0,1,0,0,Orthopedics,8,6,0.691,medium
2025-01-17,4,1,0,1,0,0,General,26,25,0.975,high
2025-01-17,4,1,0,1,0,0,ICU,7,5,0.723,medium
2025-01-17,4,1,0,1,0,0,Pediatrics,12,12,1.0,high
2025-01-17,4,1,0,1,0,0,Maternity,9,5,0.58,low
2025-01-17,4,1,0,1,0,0,Orthopedics,8,7,0.899,high
2025-01-18,5,1,1,1,0,0,General,26,20,0.743,medium
2025-01-18,5,1,1,1,0,0,ICU,7,7,0.929,high
2025-01-18,5,1,1,1,0,0,Pediatrics,12,8,0.647,medium
2025-01-18,5,1,1,1,0,0,Maternity,9,6,0.686,medium
2025-01-18,5,1,1,1,0,0,Orthopedics,8,4,0.484,low
2025-01-19,6,1,1,1,0,0,General,26,18,0.657,medium
2025-01-19,6,1,1,1,0,0,ICU,7,7,0.931,high
2025-01-19,6,1,1,1,0,0,Pediatrics,12,12,1.0,high
2025-01-19,6,1,1,1,0,0,Maternity,9,6,0.644,medium
2025-01-19,6,1,1,1,0,0,Orthopedics,8,4,0.428,low
2025-01-20,0,1,0,1,0,0,General,26,25,0.986,high
2025-01-20,0,1,0,1,0,0,ICU,7,6,0.802,medium
2025-01-20,0,1,0,1,0,0,Pediatrics,12,12,0.992,high
2025-01-20,0,1,0,1,0,0,Maternity,9,5,0.585,low
2025-01-20,0,1,0,1,0,0,Orthopedics,8,5,0.615,medium
2025-01-21,1,1,0,1,0,0,General,26,25,0.922,high
2025-01-21,1,1,0,1,0,0,ICU,7,5,0.704,medium
2025-01-21,1,1,0,1,0,0,Pediatrics,12,12,0.964,high
2025-01-21,1,1,0,1,0,0,Maternity,9,7,0.86,high
2025-01-21,1,1,0,1,0,0,Orthopedics,8,6,0.8,medium
2025-01-22,2,1,0,1,0,0,General,26,21,0.816,medium
2025-01-22,2,1,0,1,0,0,ICU,7,4,0.498,low
2025-01-22,2,1,0,1,0,0,Pediatrics,12,12,1.0,high
2025-01-22,2,1,0,1,0,0,Maternity,9,8,0.901,high
2025-01-22,2,1,0,1,0,0,Orthopedics,8,5,0.615,medium
2025-01-23,3,1,0,1,0,0,General,26,28,1.0,high
2025-01-23,3,1,0,1,0,0,ICU,7,4,0.527,low
2025-01-23,3,1,0,1,0,0,Pediatrics,12,13,1.0,high
2025-01-23,3,1,0,1,0,0,Maternity,9,4,0.436,low
2025-01-23,3,1,0,1,0,0,Orthopedics,8,6,0.792,medium
2025-01-24,4,1,0,1,0,0,General,26,30,1.0,high
2025-01-24,4,1,0,1,0,0,ICU,7,5,0.619,medium
2025-01-24,4,1,0,1,0,0,Pediatrics,12,12,1.0,high
2025-01-24,4,1,0,1,0,0,Maternity,9,8,0.924,high
2025-01-24,4,1,0,1,0,0,Orthopedics,8,6,0.769,medium
2025-01-25,5,1,1,1,0,0,General,26,19,0.724,medium
2025-01-25,5,1,1,1,0,0,ICU,7,7,0.953,high
2025-01-25,5,1,1,1,0,0,Pediatrics,12,12,0.984,high
2025-01-25,5,1,1,1,0,0,Maternity,9,6,0.596,low
2025-01-25,5,1,1,1,0,0,Orthopedics,8,5,0.588,low
2025-01-26,6,1,1,1,0,1,General,26,18,0.703,medium
2025-01-26,6,1,1,1,0,1,ICU,7,8,1.0,high
2025-01-26,6,1,1,1,0,1,Pediatrics,12,8,0.662,medium
2025-01-26,6,1,1,1,0,1,Maternity,9,3,0.361,low
2025-01-26,6,1,1,1,0,1,Orthopedics,8,4,0.497,low
2025-01-27,0,1,0,1,0,0,General,26,35,1.0,high
2025-01-27,0,1,0,1,0,0,ICU,7,5,0.634,medium
2025-01-27,0,1,0,1,0,0,Pediatrics,12,13,1.0,high
2025-01-27,0,1,0,1,0,0,Maternity,9,8,0.912,high
2025-01-27,0,1,0,1,0,0,Orthopedics,8,5,0.634,medium
2025-01-28,1,1,0,1,0,0,General,26,30,1.0,high
2025-01-28,1,1,0,1,0,0,ICU,7,6,0.895,high
2025-01-28,1,1,0,1,0,0,Pediatrics,12,13,1.0,high
2025-01-28,1,1,0,1,0,0,Maternity,9,8,0.822,medium
2025-01-28,1,1,0,1,0,0,Orthopedics,8,6,0.711,medium
2025-01-29,2,1,0,1,0,0,General,26,29,1.0,high
2025-01-29,2,1,0,1,0,0,ICU,7,5,0.595,low
2025-01-29,2,1,0,1,0,0,Pediatrics,12,12,1.0,high
2025-01-29,2,1,0,1,0,0,Maternity,9,7,0.799,medium
2025-01-29,2,1,0,1,0,0,Orthopedics,8,6,0.686,medium
2025-01-30,3,1,0,1,0,0,General,26,29,1.0,high
2025-01-30,3,1,0,1,0,0,ICU,7,7,1.0,high
2025-01-30,3,1,0,1,0,0,Pediatrics,12,12,0.969,high
2025-01-30,3,1,0,1,0,0,Maternity,9,7,0.766,medium
2025-01-30,3,1,0,1,0,0,Orthopedics,8,7,0.884,high
2025-01-31,4,1,0,1,0,0,General,26,24,1.0,high
2025-01-31,4,1,0,1,0,0,ICU,7,5,0.753,medium
2025-01-31,4,1,0,1,0,0,Pediatrics,12,12,1.0,high
2025-01-31,4,1,0,1,0,0,Maternity,9,7,0.683,medium
2025-01-31,4,1,0,1,0,0,Orthopedics,8,8,1.0,high
2025-02-01,5,2,1,1,0,1,General,26,21,0.753,medium
2025-02-01,5,2,1,1,0,1,ICU,7,7,1.0,high
2025-02-01,5,2,1,1,0,1,Pediatrics,12,11,0.926,high
2025-02-01,5,2,1,1,0,1,Maternity,9,4,0.517,low
2025-02-01,5,2,1,1,0,1,Orthopedics,8,3,0.323,low
2025-02-02,6,2,1,1,0,0,General,26,24,1.0,high
2025-02-02,6,2,1,1,0,0,ICU,7,9,1.0,high
2025-02-02,6,2,1,1,0,0,Pediatrics,12,10,0.729,medium
2025-02-02,6,2,1,1,0,0,Maternity,9,5,0.528,low
2025-02-02,6,2,1,1,0,0,Orthopedics,8,6,0.711,medium
2025-02-03,0,2,0,1,0,0,General,26,20,0.746,medium
2025-02-03,0,2,0,1,0,0,ICU,7,4,0.609,medium
2025-02-03,0,2,0,1,0,0,Pediatrics,12,9,0.751,medium
2025-02-03,0,2,0,1,0,0,Maternity,9,5,0.54,low
2025-02-03,0,2,0,1,0,0,Orthopedics,8,7,0.893,high
2025-02-04,1,2,0,1,0,0,General,26,24,0.922,high
2025-02-04,1,2,0,1,0,0,ICU,7,5,0.738,medium
2025-02-04,1,2,0,1,0,0,Pediatrics,12,10,0.863,high
2025-02-04,1,2,0,1,0,0,Maternity,9,4,0.413,low
2025-02-04,1,2,0,1,0,0,Orthopedics,8,6,0.782,medium
2025-02-05,2,2,0,1,0,0,General,26,27,0.968,high
2025-02-05,2,2,0,1,0,0,ICU,7,4,0.581,low
2025-02-05,2,2,0,1,0,0,Pediatrics,12,13,1.0,high
2025-02-05,2,2,0,1,0,0,Maternity,9,6,0.701,medium
2025-02-05,2,2,0,1,0,0,Orthopedics,8,6,0.746,medium
2025-02-06,3,2,0,1,0,0,General,26,36,1.0,high
2025-02-06,3,2,0,1,0,0,ICU,7,4,0.611,medium
2025-02-06,3,2,0,1,0,0,Pediatrics,12,12,0.984,high
2025-02-06,3,2,0,1,0,0,Maternity,9,6,0.654,medium
2025-02-06,3,2,0,1,0,0,Orthopedics,8,7,0.915,high
2025-02-07,4,2,0,1,0,0,General,26,30,1.0,high
2025-02-07,4,2,0,1,0,0,ICU,7,4,0.429,low
